"SOURCE","Source","BRANCH","Branch","TYPEXP","Type of Expenditure","TYPROG","Type of Programme","UNIT","Measure","COUNTRY","Country","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"10_20","Public and mandatory private","1","Old age","1","Cash benefits","111","Old age - Pension","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,3.543,,
"10_20","Public and mandatory private","1","Old age","1","Cash benefits","112","Old age - Early retirement pension","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.712,,
"10_20","Public and mandatory private","1","Old age","1","Cash benefits","113","Old age - Other cash benefits","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.033,,
"10_20","Public and mandatory private","1","Old age","1","Cash benefits","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,4.288,,
"10_20","Public and mandatory private","1","Old age","2","Benefits in kind","121","Old age - Residential care / Home-help services","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.011,,
"10_20","Public and mandatory private","1","Old age","2","Benefits in kind","122","Old age - Other benefits in kind","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0,,
"10_20","Public and mandatory private","1","Old age","2","Benefits in kind","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.011,,
"10_20","Public and mandatory private","2","Survivors","0","Total","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,1.013,,
"10_20","Public and mandatory private","2","Survivors","1","Cash benefits","211","Survivors - Pension","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.983,,
"10_20","Public and mandatory private","2","Survivors","1","Cash benefits","212","Survivors - Other cash benefits","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.016,,
"10_20","Public and mandatory private","2","Survivors","1","Cash benefits","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.999,,
"10_20","Public and mandatory private","2","Survivors","2","Benefits in kind","221","Survivors - Funeral expenses","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.014,,
"10_20","Public and mandatory private","2","Survivors","2","Benefits in kind","222","Survivors - Other benefits in kind","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0,,
"10_20","Public and mandatory private","2","Survivors","2","Benefits in kind","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.014,,
"10_20","Public and mandatory private","3","Incapacity related","0","Total","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,1.096,,
"10_20","Public and mandatory private","3","Incapacity related","1","Cash benefits","311","Incapacity related - Disability pensions","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.803,,
"10_20","Public and mandatory private","3","Incapacity related","1","Cash benefits","312","Incapacity related - Pensions (occupational injury and disease)","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.014,,
"10_20","Public and mandatory private","3","Incapacity related","1","Cash benefits","313","Incapacity related - Paid sick leave (occupational injury and disease)","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.007,,
"10_20","Public and mandatory private","3","Incapacity related","1","Cash benefits","314","Incapacity related - Paid sick leave (other sickness daily allowances)","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.264,,
"10_20","Public and mandatory private","3","Incapacity related","1","Cash benefits","315","Incapacity related - Other cash benefits","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.001,,
"10_20","Public and mandatory private","3","Incapacity related","1","Cash benefits","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,1.088,,
"10_20","Public and mandatory private","3","Incapacity related","2","Benefits in kind","321","Incapacity related - Residential care / Home-help services","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0,,
"10_20","Public and mandatory private","3","Incapacity related","2","Benefits in kind","322","Incapacity related - Rehabilitation services","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.007,,
"10_20","Public and mandatory private","3","Incapacity related","2","Benefits in kind","323","Incapacity related - Other benefits in kind","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0,,
"10_20","Public and mandatory private","3","Incapacity related","2","Benefits in kind","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.007,,
"10_20","Public and mandatory private","4","Health","0","Total","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,5.555,,
"10_20","Public and mandatory private","4","Health","1","Cash benefits","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,1.396,,
"10_20","Public and mandatory private","4","Health","2","Benefits in kind","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,4.158,,
"10_20","Public and mandatory private","5","Family","0","Total","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,1.684,,
"10_20","Public and mandatory private","5","Family","1","Cash benefits","511","Family - Family allowances","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.465,,
"10_20","Public and mandatory private","5","Family","1","Cash benefits","512","Family - Maternity and parental leave","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.288,,
"10_20","Public and mandatory private","5","Family","1","Cash benefits","513","Family - Other cash benefits","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.005,,
"10_20","Public and mandatory private","5","Family","1","Cash benefits","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.758,,
"10_20","Public and mandatory private","5","Family","2","Benefits in kind","521","Family - Early childhood education and care (ECEC)","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.526,,
"10_20","Public and mandatory private","5","Family","2","Benefits in kind","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.926,,
"10_20","Public and mandatory private","6","Active labour market programmes","0","Total","601","Active labour market programmes - PES and Administration","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0,,
"10_20","Public and mandatory private","6","Active labour market programmes","0","Total","602","Active labour market programmes - Training","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.169,,
"10_20","Public and mandatory private","6","Active labour market programmes","0","Total","603","Active labour market programmes - Job Rotation and Job Sharing","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0,,
"10_20","Public and mandatory private","6","Active labour market programmes","0","Total","604","Active labour market programmes - Employment Incentives","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.05,,
"10_20","Public and mandatory private","6","Active labour market programmes","0","Total","605","Active labour market programmes - Supported Employment and Rehabilitation","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0,,
"10_20","Public and mandatory private","6","Active labour market programmes","0","Total","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.267,,
"10_20","Public and mandatory private","6","Active labour market programmes","0","Total","606","Active labour market programmes - Direct Job Creation","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.046,,
"10_20","Public and mandatory private","6","Active labour market programmes","0","Total","607","Active labour market programmes - Start-Up Incentives","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.002,,
"10_20","Public and mandatory private","7","Unemployment","0","Total","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.39,,
"10_20","Public and mandatory private","7","Unemployment","1","Cash benefits","711","Unemployment - Unemployment compensation / severance pay","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.341,,
"10_20","Public and mandatory private","7","Unemployment","1","Cash benefits","712","Unemployment- Early retirement for labour market reasons","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.049,,
"10_20","Public and mandatory private","7","Unemployment","1","Cash benefits","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.39,,
"10_20","Public and mandatory private","7","Unemployment","2","Benefits in kind","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0,,
"10_20","Public and mandatory private","8","Housing","0","Total","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,1.06,,
"10_20","Public and mandatory private","8","Housing","1","Cash benefits","0","Total","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0,,
"10_20","Public and mandatory private","8","Housing","2","Benefits in kind","821","Housing - Housing assistance","PCT_NNI","In percentage of Net National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.842,,
